Sample_name	scaffold_name	taxID	tax_name	Avg._log_e-value	species	genus	family	order	class	phylum	kingdom	superkingdom	Avg_fold	Length	Ref_GC	Nr_ORFs	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
SRR7892471	NODE_1044_length_1432_cov_4.803690	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	20.7528	1432	0.4546	1.0	100.0	1432	183	181	0.4636	19	13.15
SRR7892471	NODE_1045_length_1430_cov_7.542498	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	42.6217	1430	0.565	1.0	98.3217	1406	362	367	0.5779	40	26.96
SRR7892471	NODE_1046_length_1429_cov_3.647929	295405.0	Bacteroides fragilis YCH46	-450.0	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	18.4129	1429	0.478	1.0	100.0	1429	153	153	0.4793	11	18.43
SRR7892471	NODE_1047_length_1428_cov_8.821614	2548049.0	Streptococcus phage Javan213	-450.0								Viruses	34.0091	1428	0.4279	2.0	100.0	1428	273	273	0.4357	20	29.08
SRR7892471	NODE_1051_length_1423_cov_1.713967	295405.0	Bacteroides fragilis YCH46	-450.0	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	7.3795	1423	0.4779	2.0	98.8053	1406	61	60	0.4735	6	5.08
SRR7892471	NODE_1052_length_1422_cov_13.023048	657322.0	Faecalibacterium prausnitzii SL3/3	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	53.6104	1422	0.5197	1.0	99.2264	1411	427	433	0.5226	34	39.56
SRR7892471	NODE_1054_length_1421_cov_9.433036	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	46.5581	1421	0.6193	1.0	98.5925	1401	389	397	0.5864	29	56.17
SRR7892471	NODE_1055_length_1421_cov_7.534226	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	40.1879	1421	0.5559	1.0	100.0	1421	348	346	0.5374	29	33.49
SRR7892471	NODE_1057_length_1421_cov_3.189732	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	15.6404	1421	0.6158	1.0	99.1555	1409	135	136	0.5997	13	9.76
SRR7892471	NODE_1058_length_1419_cov_6.423249	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	32.3221	1419	0.4679	2.0	98.7315	1401	273	274	0.4651	27	26.25
SRR7892471	NODE_1059_length_1417_cov_5.102985	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	28.7996	1417	0.6203	1.0	100.0	1417	247	248	0.5824	14	32.27
SRR7892471	NODE_1060_length_1416_cov_5.803585	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	34.19	1416	0.6102	3.0	100.0	1416	330	332	0.5736	24	28.12
SRR7892471	NODE_1061_length_1416_cov_4.694548	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	23.5127	1416	0.6342	1.0	98.4463	1394	203	205	0.6231	20	17.46
SRR7892471	NODE_1062_length_1415_cov_13.686846	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	69.0431	1415	0.5823	2.0	98.7986	1398	587	581	0.53	53	63.48
SRR7892471	NODE_1064_length_1414_cov_5.428571	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	28.7687	1414	0.6379	2.0	100.0	1414	261	256	0.6341	20	22.96
SRR7892471	NODE_1065_length_1414_cov_2.845924	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	15.3402	1414	0.6061	3.0	100.0	1414	131	131	0.6017	11	12.71
SRR7892471	NODE_1067_length_1412_cov_5.392509	718252.0	Faecalibacterium prausnitzii L2-6	-1.4089353929734998	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	23.5305	1412	0.478	1.0	98.5836	1392	195	195	0.4962	24	13.55
SRR7892471	NODE_1068_length_1411_cov_10.697901	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	58.3047	1411	0.6095	2.0	100.0	1411	484	482	0.6112	53	42.36
SRR7892471	NODE_1069_length_1411_cov_1.833583	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	11.3423	1411	0.4415	2.0	100.0	1411	101	102	0.4449	9	8.42
SRR7892471	NODE_1071_length_1410_cov_4.197299	718252.0	Faecalibacterium prausnitzii L2-6	-131.489454989793	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	21.0518	1410	0.3858	3.0	100.0	1410	177	178	0.3946	20	13.27
SRR7892471	NODE_1073_length_1408_cov_12.555973	657314.0	Blautia obeum A2-162	-450.0	Blautia obeum	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes		Bacteria	65.652	1408	0.5277	2.0	100.0	1408	541	534	0.5319	51	42.9
SRR7892471	NODE_1074_length_1407_cov_15.703008	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	70.7392	1407	0.597	2.0	100.0	1407	566	565	0.6029	51	53.31
SRR7892471	NODE_1075_length_1404_cov_15.257724	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	64.4957	1404	0.6011	3.0	100.0	1404	519	516	0.5736	32	65.95
SRR7892471	NODE_1076_length_1404_cov_5.406933	657322.0	Faecalibacterium prausnitzii SL3/3	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	20.4601	1404	0.5235	4.0	99.0028	1390	158	159	0.5243	18	11.59
SRR7892471	NODE_1078_length_1402_cov_4.366792	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	21.0357	1402	0.4565	1.0	97.6462	1369	170	171	0.4592	18	16.24
SRR7892471	NODE_1080_length_1401_cov_4.468278	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	18.0578	1401	0.4333	1.0	97.5018	1366	145	144	0.4339	17	10.81
SRR7892471	NODE_1081_length_1400_cov_4.865457	2548055.0	Streptococcus phage Javan226	-450.0								Viruses	21.3271	1400	0.4271	1.0	100.0	1400	171	171	0.4304	18	17.71
SRR7892471	NODE_1082_length_1400_cov_2.919123	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	13.7264	1400	0.48	2.0	100.0	1400	134	134	0.4692	9	11.75
SRR7892471	NODE_1083_length_1399_cov_8.331316	77133.0	uncultured bacterium	-450.0								Bacteria	46.787	1399	0.4582	1.0	100.0	1399	361	363	0.4645	42	24.9
SRR7892471	NODE_1084_length_1399_cov_5.841906	1912897.0	Blautia sp. N6H1-15	-450.0		Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes		Bacteria	32.1909	1399	0.4246	2.0	100.0	1399	280	283	0.4246	25	24.15
SRR7892471	NODE_1086_length_1398_cov_6.521575	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	27.4535	1398	0.4278	1.0	100.0	1398	217	217	0.4339	23	18.5
SRR7892471	NODE_1087_length_1398_cov_5.203634	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	28.0308	1398	0.3634	2.0	99.2847	1388	229	232	0.3645	11	31.57
SRR7892471	NODE_1088_length_1398_cov_4.828917	295405.0	Bacteroides fragilis YCH46	-450.0	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	21.5737	1398	0.4349	1.0	98.8555	1382	177	180	0.4373	19	12.83
SRR7892471	NODE_1089_length_1397_cov_4.728788	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	22.1883	1397	0.4918	1.0	100.0	1397	182	181	0.4931	20	14.75
SRR7892471	NODE_1090_length_1397_cov_4.415909	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	19.0322	1397	0.4424	1.0	100.0	1397	162	158	0.453	19	8.41
SRR7892471	NODE_1091_length_1397_cov_2.650000	28116.0	Bacteroides ovatus	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	11.4438	1397	0.4402	2.0	100.0	1397	103	102	0.4442	11	5.53
SRR7892471	NODE_1092_length_1396_cov_18.649735	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	94.9585	1396	0.5774	1.0	100.0	1396	800	807	0.5568	101	68.64
SRR7892471	NODE_1093_length_1396_cov_6.026535	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	28.2242	1396	0.4606	2.0	98.9255	1381	233	231	0.4569	26	17.27
SRR7892471	NODE_1094_length_1395_cov_2.581184	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	12.1749	1395	0.4989	2.0	100.0	1395	100	103	0.4727	10	10.95
SRR7892471	NODE_1095_length_1394_cov_4.644647	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	23.8981	1394	0.396	2.0	100.0	1394	195	196	0.4256	21	15.26
SRR7892471	NODE_1096_length_1394_cov_3.665907	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	22.0911	1394	0.49	1.0	100.0	1394	183	179	0.4806	19	13.97
SRR7892471	NODE_1097_length_1394_cov_2.236902	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	13.1241	1394	0.49	1.0	100.0	1394	115	119	0.497	11	7.34
SRR7892471	NODE_1098_length_1393_cov_4.247720	28116.0	Bacteroides ovatus	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	23.0388	1393	0.4257	1.0	100.0	1393	199	195	0.4472	25	14.51
SRR7892471	NODE_1099_length_1391_cov_3.227549	821.0	Bacteroides vulgatus	-25.318758762624398		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	15.1057	1391	0.4249	2.0	97.5557	1357	125	121	0.4334	13	9.06
SRR7892471	NODE_1100_length_1390_cov_20.947449	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	98.2475	1390	0.5863	3.0	100.0	1390	780	784	0.5879	65	86.3
SRR7892471	NODE_1101_length_1390_cov_2.448591	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	11.6655	1390	0.4065	3.0	100.0	1390	100	95	0.412	10	8.06
SRR7892471	NODE_1102_length_1388_cov_3.448513	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	16.8062	1388	0.4553	1.0	100.0	1388	145	145	0.4494	14	9.45
SRR7892471	NODE_1103_length_1387_cov_10.235115	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	51.5169	1387	0.5919	1.0	100.0	1387	423	428	0.5904	32	53.33
SRR7892471	NODE_1104_length_1387_cov_5.464122	1911928.0	Vequintavirinae	-450.0			Myoviridae	Caudovirales				Viruses	24.0209	1387	0.429	3.0	99.9279	1386	222	224	0.4342	21	13.31
SRR7892471	NODE_1105_length_1387_cov_2.464122	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	17.3706	1387	0.4319	2.0	100.0	1387	225	225	0.4514	13	20.91
SRR7892471	NODE_1107_length_1385_cov_9.194954	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	35.1394	1385	0.5357	2.0	99.9278	1384	265	264	0.5155	13	34.37
SRR7892471	NODE_1108_length_1385_cov_4.463303	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	22.4383	1385	0.431	2.0	100.0	1385	189	186	0.4232	17	18.54
SRR7892471	NODE_1109_length_1384_cov_15.429227	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	76.6777	1384	0.5954	5.0	100.0	1384	636	651	0.5485	70	47.23
SRR7892471	NODE_1110_length_1384_cov_10.636572	853.0	Faecalibacterium prausnitzii	-130.385102783967		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	53.1929	1384	0.6445	2.0	100.0	1384	437	434	0.6457	25	56.15
SRR7892471	NODE_1111_length_1384_cov_3.912012	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	19.2189	1384	0.573	3.0	100.0	1384	167	158	0.5722	18	10.88
SRR7892471	NODE_1113_length_1383_cov_1.458652	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	7.898	1383	0.6385	3.0	99.4939	1376	67	66	0.6287	6	5.52
SRR7892471	NODE_1114_length_1382_cov_11.057471	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	52.5072	1382	0.6129	2.0	100.0	1382	424	421	0.6033	47	31.23
SRR7892471	NODE_1115_length_1382_cov_4.926437	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	18.9718	1382	0.4197	4.0	100.0	1382	144	144	0.4286	12	18.8
SRR7892471	NODE_1116_length_1381_cov_6.870399	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	37.5264	1381	0.6271	1.0	100.0	1381	322	325	0.6341	38	17.21
SRR7892471	NODE_1118_length_1381_cov_3.035276	767031.0	Prevotella denticola F0289	-46.446116973356105	Prevotella denticola	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	15.0138	1381	0.4613	3.0	100.0	1381	127	128	0.4803	9	13.66
SRR7892471	NODE_1120_length_1379_cov_8.459293	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	44.6976	1379	0.6294	2.0	100.0	1379	372	382	0.6238	33	29.58
SRR7892471	NODE_1122_length_1378_cov_1.924673	28116.0	Bacteroides ovatus	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	8.7946	1378	0.4557	1.0	100.0	1378	73	73	0.4622	8	4.82
SRR7892471	NODE_1123_length_1377_cov_13.049231	853.0	Faecalibacterium prausnitzii	-140.95078197733		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	62.159	1377	0.5309	1.0	99.4916	1370	500	499	0.5826	59	40.6
SRR7892471	NODE_1125_length_1377_cov_3.730000	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	14.4038	1377	0.4459	1.0	98.9107	1362	111	111	0.4611	14	8.18
SRR7892471	NODE_1126_length_1376_cov_10.965358	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	58.7049	1376	0.5967	2.0	97.6744	1344	471	477	0.5756	20	66.27
SRR7892471	NODE_1127_length_1376_cov_3.936875	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	18.3626	1376	0.3445	2.0	98.1831	1351	145	146	0.3692	12	18.12
SRR7892471	NODE_1128_length_1375_cov_4.303544	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	21.1411	1375	0.4429	2.0	100.0	1375	173	174	0.4276	16	17.55
SRR7892471	NODE_1129_length_1374_cov_10.128759	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	45.7744	1374	0.6164	1.0	100.0	1374	367	371	0.6071	38	35.06
SRR7892471	NODE_1130_length_1373_cov_8.865741	2099658.0	Escherichia phage PDX	-450.0		Vequintavirus	Myoviridae	Caudovirales				Viruses	38.469	1373	0.4377	4.0	97.7422	1342	297	298	0.4309	34	26.6
SRR7892471	NODE_1131_length_1373_cov_7.141975	718252.0	Faecalibacterium prausnitzii L2-6	-167.078313524516	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	31.6176	1373	0.606	4.0	100.0	1373	253	253	0.6128	30	15.15
SRR7892471	NODE_1132_length_1373_cov_5.655093	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	22.9811	1373	0.4399	1.0	98.0335	1346	192	195	0.4312	23	13.84
SRR7892471	NODE_1133_length_1372_cov_154.772973	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	663.9308	1372	0.441	2.0	100.0	1372	5105	5116	0.4597	487	535.33
SRR7892471	NODE_1134_length_1372_cov_14.203861	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	81.0787	1372	0.5736	2.0	100.0	1372	669	671	0.52	51	88.81
SRR7892471	NODE_1135_length_1372_cov_13.871042	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	70.6859	1372	0.5911	2.0	99.2711	1362	566	570	0.547	39	92.79
SRR7892471	NODE_1136_length_1372_cov_8.915830	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	42.1013	1372	0.5415	2.0	100.0	1372	350	361	0.5253	46	24.26
SRR7892471	NODE_1137_length_1372_cov_4.852510	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	22.0474	1372	0.3586	2.0	100.0	1372	172	172	0.3745	21	11.29
SRR7892471	NODE_1138_length_1371_cov_8.884853	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	44.1772	1371	0.6054	2.0	100.0	1371	356	355	0.5988	37	32.48
SRR7892471	NODE_1140_length_1371_cov_3.074189	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	16.8855	1371	0.4106	1.0	100.0	1371	150	149	0.4195	16	8.85
SRR7892471	NODE_1141_length_1370_cov_5.439288	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	28.0518	1370	0.6058	2.0	100.0	1370	231	239	0.587	17	24.11
SRR7892471	NODE_1142_length_1369_cov_12.781734	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	66.6633	1369	0.58	1.0	100.0	1369	547	550	0.5488	30	72.78
SRR7892471	NODE_1143_length_1368_cov_2.767622	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	16.6623	1368	0.4686	1.0	100.0	1368	148	151	0.4663	12	12.22
SRR7892471	NODE_1145_length_1367_cov_9.841860	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	48.4038	1367	0.6057	3.0	99.2685	1357	386	385	0.6002	34	45.82
SRR7892471	NODE_1147_length_1367_cov_3.733333	171549.0	Bacteroidales	-450.0					Bacteroidia	Bacteroidetes		Bacteria	16.5508	1367	0.4257	2.0	100.0	1367	140	141	0.4275	15	9.83
SRR7892471	NODE_1148_length_1366_cov_43.285493	853.0	Faecalibacterium prausnitzii	-106.209965388637		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	207.0666	1366	0.3997	3.0	100.0	1366	1600	1645	0.413	91	219.02
SRR7892471	NODE_1149_length_1366_cov_16.893716	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	73.3704	1366	0.5966	2.0	99.7804	1363	576	576	0.5793	46	60.75
SRR7892471	NODE_1150_length_1366_cov_13.579519	1758150.0	Gokushovirus WZ-2015a	-450.0			Microviridae					Viruses	50.5637	1366	0.4883	2.0	99.0483	1353	373	375	0.4767	30	49.1
SRR7892471	NODE_1152_length_1366_cov_3.000776	77133.0	uncultured bacterium	-22.546681659953								Bacteria	16.4971	1366	0.4495	1.0	100.0	1366	138	138	0.4542	16	9.21
SRR7892471	NODE_1153_length_1365_cov_8.340062	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	37.6901	1365	0.5875	3.0	100.0	1365	305	309	0.5542	29	29.82
SRR7892471	NODE_1154_length_1365_cov_2.024068	28116.0	Bacteroides ovatus	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	9.7267	1365	0.4264	1.0	98.6813	1347	79	83	0.4243	8	6.61
SRR7892471	NODE_1155_length_1364_cov_2.741259	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	28.4377	1364	0.4106	1.0	100.0	1364	362	536	0.4574	14	86.87
SRR7892471	NODE_1156_length_1363_cov_9.807932	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	45.5429	1363	0.5745	1.0	100.0	1363	356	355	0.5735	48	25.5
SRR7892471	NODE_1157_length_1363_cov_5.391913	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	24.562	1363	0.4497	1.0	100.0	1363	197	194	0.4674	22	17.48
SRR7892471	NODE_1158_length_1362_cov_11.955642	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	48.1674	1362	0.5947	3.0	100.0	1362	382	380	0.5432	34	47.38
SRR7892471	NODE_1159_length_1362_cov_6.922957	295405.0	Bacteroides fragilis YCH46	-450.0	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	32.2885	1362	0.4148	2.0	100.0	1362	283	285	0.428	27	19.17
SRR7892471	NODE_1161_length_1362_cov_2.645914	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	13.0419	1362	0.486	1.0	100.0	1362	106	105	0.4892	11	8.45
